event,date,domain,url,category,region,lang
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/19950941.apprentice-episode-8-fired/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Print_News,EU,EN
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954232.russia-limits-facebook-access-network-restricts-kremlin-backed-media/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954310.royal-opera-house-cancels-bolshoi-ballet-london-tour/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954340.dean-smith-rues-under-par-performance-norwich-go-southampton/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954302.extinction-rebellion-activists-interrupt-black-tie-dinner-oil-gas-firms/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954297.british-airways-running-paper-suffering-major-outage/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954286.hundreds-gather-belfast-denounce-invasion-ukraine/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954241.irelands-deputy-premier-brands-putin-hitler-21st-century/,Print_News,EU,EN
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954339.russia-vetoes-un-resolution-end-ukraine-invasion/,Print_News,EU,EN
venezuela,2024-12-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/24818387.gavin-stacey-finale-features-happily-ever/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859664.rolls-royce-axe-2-500-jobs-bid-save-costs/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23856905.wordle-today-wordle-850-october-17-hints-todays-answer/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859725.government-must-soon-make-visa-funding-decisions-ukrainians-uk---nao/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859723.close-ai-confidence-gap-make-powerful-force-good-say-experts/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859720.climate-tech-investment-falls-40-amid-economic-uncertainty---report/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859641.warning-risks-cash-stuffing-budgeting-trend/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859678.big-brother-fans-fascinated-jordans-downton-abbey-accent/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859724.social-housing-complaints-probed-ombudsman-hit-record-high/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/23859685.concerns-growing-missing-man-last-seen-wheatley-asda/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859719.teen-sisters-among-britons-missing-israel-gaza-aid-efforts-continue/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859722.pupils-england-sit-digital-gcse-exams-2026-proposals/,Print_News,EU,EN
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859721.humza-yousaf-pledge-300-million-cut-nhs-waiting-lists-scotland/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951004.james-tavernier-brace-helps-rangers-europa-league-last-16/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/sport/national/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951012.bradford-chief-reveals-mark-hughes-interest-job-landed-email-junk-folder/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951011.satellite-images-show-airfield-damage-eastern-ukraine/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/19950941.apprentice-episode-8-fired/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/19950945.ukraine-president-orders-full-military-mobilisation/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Print_News,EU,EN
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855305.freezing-working-age-benefits-save-4-billion-come-terrible-cost/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855307.whisky-society-sets-world-record-largest-online-tasting-event/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855310.british-jews-worried-sick-weeping-israel-hamas-conflict-family-says/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855304.debate-approach-independence-ends-snp-conference-yousaf-insists/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855306.new-consultation-banning-plastic-wet-wipes-begins/,Print_News,EU,EN
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855303.thousands-march-london-pro-palestinian-protest-gaza-expects-invasion/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857004.charities-urge-sunak-not-abandon-renters-reform-bill/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857002.artist-makes-ink-clone-newtons-apple-tree-fell-storm/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857001.600-000-drivers-face-ban-one-touch-phone/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857003.half-women-jailed-serve-sentences-six-months---study/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857017.donald-trump-legal-case-former-mi6-officers-company-start/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857018.sunak-address-mps-israeli-invasion-gaza-looms/,Print_News,EU,EN
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857000.autumn-holidays-26-washout-summer/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951011.satellite-images-show-airfield-damage-eastern-ukraine/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/sport/national/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19950945.ukraine-president-orders-full-military-mobilisation/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/sport/national/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951004.james-tavernier-brace-helps-rangers-europa-league-last-16/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/uk-today/19951038.itv-coronation-street-actor-joseph-wandera-dies-aged-27-holiday-costa-rica/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19951012.bradford-chief-reveals-mark-hughes-interest-job-landed-email-junk-folder/,Print_News,EU,EN
ukraine,2022-02-25,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955330.residents-take-cover-ukrainian-capital-russian-troops-approach/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955319.wayne-pivac-felt-england-try-not-stood-wales-lose-twickenham/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955352.make-preventing-violence-women-girls-priority-police-told/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955327.youtube-takes-action-rt-twitter-access-restricted-russia/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19955356.boris-johnson-says-west-tightening-economic-ligature-around-russia/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955303.frank-lampard-blasts-officials-evertons-defeat-manchester-city/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19955180.protests-continue-ireland-ukraine-invasion/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955241.phil-foden-goal-takes-manchester-city-six-points-clear-top-premier-league/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955311.eddie-jones-dismisses-impact-referees-influence-englands-win-wales/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955350.real-madrid-nine-points-clear-karim-benzema-strike-sees-off-rayo-vallecano/,Print_News,EU,EN
ukraine,2022-02-27,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19955310.johnson-welcomes-moves-exclude-russia-swift-banking-system/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959088.jack-grealish-told-ignore-statistics-bids-prove-worth-man-city/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959034.louis-tomlinson-scraps-concerts-russia-ukraine-needless-war/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959064.nick-tompkins-says-wales-need-consistency-cant-just-flash-pan/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19959009.bbc-faces-ban-russia-uk-shuts-rt-liz-truss-warns-mps/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959086.government-moves-bring-licensing-administer-botox-fillers/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959046.trump-appeals-ruling-forcing-testify-ny-probe/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958811.nikita-mazepins-formula-one-future-expected-top-agenda-emergency-meeting/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19959120.digging-garden-hour-week-can-help-lengthen-life-study-suggests/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958932.uefa-fifa-suspend-russia-competitions/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958907.records-american-bosses-premier-league-jesse-marsch-joins-leeds/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19959109.murder-investigation-opened-man-wanted-connection-robberies/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19958999.uefa-fifa-suspend-russia-competitions/,Print_News,EU,EN
ukraine,2022-03-01,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19958943.icc-prosecutor-open-probe-war-crimes-ukraine/,Print_News,EU,EN
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19960384.jaguar-land-rover-suspends-sales-russia/,Print_News,EU,EN
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/19962020.novak-djokovic-splits-coach-marian-vajda/,Print_News,EU,EN
ukraine,2022-03-02,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/19961934.teenage-girl-seriously-injured-liverpool-shooting/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964784.uk-allies-push-swift-war-crimes-probe-putins-invasion-ukraine/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964817.roman-abramovichs-decision-sell-chelsea-hasnt-sunk-in-thomas-tuchel/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964853.social-economic-impact-pandemic-could-undo-gender-equality-progress/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19963909.sean-bean-stars-new-bbc-drama-marriage-nicola-walker/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964825.ministers-urged-unmask-foreign-owners-uk-property-weeks-not-years/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964803.romain-perraud-hits-stunning-strike-southampton-see-off-west-ham/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19964760.amazon-close-bookstores-us-uk/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964837.war-crimes-investigation-begins-ukraine-uk-pushed-action-putin/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19964684.london-eye-pub-pod-returns-time-st-patricks-day---see-inside/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964847.ghislaine-maxwell-juror-likely-get-immunity-testimony/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964831.thomas-tuchel-admits-wasnt-easy-chelsea-focus-luton-tie/,Print_News,EU,EN
ukraine,2022-03-03,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19964840.20m-must-be-won-jackpot-grabs-saturday/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968155.boreham-wood-ready-celebrate-cup-run-despite-disappointment-everton-defeat/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19967300.crystal-maze-manchester-opens-wedding-venue-2022/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968123.jamie-george-vital-role-play-england---richard-cockerill/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968133.boreham-woods-fa-cup-run-ended-salomon-rondon-double-sends-everton/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968084.ex-police-officer-cleared-wanton-endangerment-breonna-taylor-death/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968055.middlesbrough-handed-chelsea-tie-knocking-man-utd-spurs-fa-cup/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968150.george-ezra-documentary-among-uk-global-screen-fund-award-winners/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968113.ollie-robinson-mark-wood-give-england-fitness-worry-ahead-windies-tests/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19968097.will-kylie-minogue-return-neighbours-final-episode-soap-axed-37-years/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968148.michael-van-gerwen-routs-peter-wright-final-finding-premier-league-form/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968151.wales-see-removal-legal-covid-measures-end-march/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/19968087.bbcs-apprentice-episode-9-happened-fired/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968139.story-schoolboy-imposter-pushes-buttons---cumming/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/19968122.polls-close-really-tight-erdington-by-election/,Print_News,EU,EN
ukraine,2022-03-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/19968112.hundreds-londoners-hold-vigil-sarah-everard-one-year-abduction/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/24832888.bbcs-traitors-see-latest-contestant-banished/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832896.new-orleans-attacker-suspected-bomb-materials-home-officials-say/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832883.cornwall-health-services-declare-critical-incident-amid-significant-pressure/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832874.judge-sets-trumps-sentencing-date-hush-money-case-signals-no-jail-time/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832819.tommy-robinson-not-need-says-reform-uk-leader-nigel-farage/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832830.republican-mike-johnson-re-elected-house-speaker-dramatic-floor-vote/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24831873.donald-trump-says-uks-retreat-north-sea-oil-gas-big-mistake/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/24832873.gloves-off-reform-uk-sets-sights-badenochs-constituency---farage/,Print_News,EU,EN
venezuela,2025-01-04,richmondandtwickenhamtimes.co.uk,https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/24832872.traitors-fans-guess-next-contestant-banished/,Print_News,EU,EN
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23824585.wordle-today-wordle-845-october-12-hints-todays-answer/,Print_News,EU,EN
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23849941.samples-asteroid-key-secrets-building-blocks-life---nasa/,Print_News,EU,EN
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23850041.rob-rinder-makes-emotional-plea-kindness-death-israeli-friends/,Print_News,EU,EN
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23849940.netanyahu-says-israel-will-crush-destroy-hamas/,Print_News,EU,EN
gaza,2023-10-12,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23849804.euromillions-winner-spent-108m-fortune-renovating-estate/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859725.government-must-soon-make-visa-funding-decisions-ukrainians-uk---nao/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859722.pupils-england-sit-digital-gcse-exams-2026-proposals/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859724.social-housing-complaints-probed-ombudsman-hit-record-high/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859720.climate-tech-investment-falls-40-amid-economic-uncertainty---report/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859721.humza-yousaf-pledge-300-million-cut-nhs-waiting-lists-scotland/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23856905.wordle-today-wordle-850-october-17-hints-todays-answer/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859719.teen-sisters-among-britons-missing-israel-gaza-aid-efforts-continue/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/23859723.close-ai-confidence-gap-make-powerful-force-good-say-experts/,Print_News,EU,EN
gaza,2023-10-17,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/national/uk-today/23859641.warning-risks-cash-stuffing-budgeting-trend/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947513.ukraine-rebel-leaders-ask-russia-fend-off-aggression-kremlin-says/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947518.bruno-lage-always-knew-fearless-fighter-raul-jimenez-lead-frontline/,Print_News,EU,EN
ukraine,2022-02-24,somersetcountygazette.co.uk,https://www.somersetcountygazette.co.uk/news/19947502.england-star-ben-youngs-enthusiasm-good-blueprint-anyone---ellis-genge/,Print_News,EU,EN
