event,date,domain,url,title,lead
ukraine,2022-02-28,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19956311.lawrence-okolie-retains-wbo-cruiserweight-title-victory-michal-cieslak/,Lawrence Okolie retains WBO cruiserweight title with victory over Michal Cieslak | Ealing Times,""
ukraine,2022-02-28,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/uk-today/19956275.polly-gray-peaky-blinders-die/,What happened to Polly Gray in Peaky Blinders series 6? | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964803.romain-perraud-hits-stunning-strike-southampton-see-off-west-ham/,Romain Perraud hits stunning strike as Southampton see off West Ham | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964817.roman-abramovichs-decision-sell-chelsea-hasnt-sunk-in-thomas-tuchel/,Roman Abramovich’s decision to sell Chelsea ‘hasn’t sunk in’ for Thomas Tuchel | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/19964825.ministers-urged-unmask-foreign-owners-uk-property-weeks-not-years/,"Ministers urged to unmask foreign owners of UK property in ‘weeks, not years’ | Ealing Times",""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/19964784.uk-allies-push-swift-war-crimes-probe-putins-invasion-ukraine/,UK and allies push for swift war crimes probe into Putin’s invasion of Ukraine | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/19964760.amazon-close-bookstores-us-uk/,Amazon to close all its bookstores in US and UK | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964831.thomas-tuchel-admits-wasnt-easy-chelsea-focus-luton-tie/,Thomas Tuchel admits it wasn’t easy for Chelsea to focus on Luton tie | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/uk-today/19963909.sean-bean-stars-new-bbc-drama-marriage-nicola-walker/,Sean Bean stars in new BBC drama Marriage with Nicola Walker | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964837.war-crimes-investigation-begins-ukraine-uk-pushed-action-putin/,War crimes investigation begins in Ukraine after UK pushed for action on Putin | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964840.20m-must-be-won-jackpot-grabs-saturday/,£20m ‘must-be-won’ jackpot up for grabs on Saturday | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964847.ghislaine-maxwell-juror-likely-get-immunity-testimony/,Ghislaine Maxwell juror likely to get immunity for testimony | Ealing Times,""
ukraine,2022-03-03,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/19964853.social-economic-impact-pandemic-could-undo-gender-equality-progress/,Social and economic impact of pandemic ‘could undo gender equality progress’ | Ealing Times,""
venezuela,2024-12-25,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24818177.two-dead-gang-attack-journalists-covering-haiti-hospital-reopening/,Two dead in gang attack on journalists covering Haiti hospital reopening | Ealing Times,""
venezuela,2024-12-25,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24818175.farage-willing-work-lord-mandelson-secure-trump-trade-deal/,Farage willing to work with Lord Mandelson to secure Trump trade deal | Ealing Times,""
venezuela,2025-01-01,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24826887.tory-criticism-knighthood-not-last-will-receive-sir-sadiq-khan-says/,"Tory criticism of knighthood not the last I will receive, Sir Sadiq Khan says | Ealing Times",""
venezuela,2025-01-01,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24826926.starmer-2025-chance-rediscover-great-nation/,Starmer: 2025 a chance to rediscover the great nation that we are | Ealing Times,""
venezuela,2025-01-01,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24825781.world-welcomes-2025-fireworks-light-shows/,The world welcomes 2025 with fireworks and light shows | Ealing Times,""
venezuela,2025-01-01,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24826929.hogmanay-tourists-quickly-find-alternatives-cancelled-fireworks/,Hogmanay tourists having to quickly find alternatives to cancelled fireworks | Ealing Times,""
venezuela,2025-01-01,ealingtimes.co.uk,https://www.ealingtimes.co.uk/news/national/24826920.pupils-will-pay-price-new-tax-private-school-fees-tories-warn-reeves/,"Pupils will ‘pay price’ for new tax on private school fees, Tories warn Reeves | Ealing Times",""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964817.roman-abramovichs-decision-sell-chelsea-hasnt-sunk-in-thomas-tuchel/,Roman Abramovich’s decision to sell Chelsea ‘hasn’t sunk in’ for Thomas Tuchel | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19964760.amazon-close-bookstores-us-uk/,Amazon to close all its bookstores in US and UK | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964803.romain-perraud-hits-stunning-strike-southampton-see-off-west-ham/,Romain Perraud hits stunning strike as Southampton see off West Ham | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964837.war-crimes-investigation-begins-ukraine-uk-pushed-action-putin/,War crimes investigation begins in Ukraine after UK pushed for action on Putin | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19964784.uk-allies-push-swift-war-crimes-probe-putins-invasion-ukraine/,UK and allies push for swift war crimes probe into Putin’s invasion of Ukraine | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964831.thomas-tuchel-admits-wasnt-easy-chelsea-focus-luton-tie/,Thomas Tuchel admits it wasn’t easy for Chelsea to focus on Luton tie | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964853.social-economic-impact-pandemic-could-undo-gender-equality-progress/,Social and economic impact of pandemic ‘could undo gender equality progress’ | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964847.ghislaine-maxwell-juror-likely-get-immunity-testimony/,Ghislaine Maxwell juror likely to get immunity for testimony | Gazette,""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19964825.ministers-urged-unmask-foreign-owners-uk-property-weeks-not-years/,"Ministers urged to unmask foreign owners of UK property in ‘weeks, not years’ | Gazette",""
ukraine,2022-03-03,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19964840.20m-must-be-won-jackpot-grabs-saturday/,£20m ‘must-be-won’ jackpot up for grabs on Saturday | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19971532.shane-warne-legend-game-gave-much-time-everyone---ben-stokes/,Shane Warne a legend of the game who gave so much time to everyone – Ben Stokes | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19971478.pence-takes-swipe-trump-apologists-putin/,Pence takes swipe at Trump and ‘apologists for Putin’ | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19971450.pm-believes-putin-intends-double-down-ukraine-invasion/,PM believes Putin intends to ‘double down’ on Ukraine invasion | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19971531.british-journalist-shot-wounded-ambush-near-ukrainian-capital/,British journalist shot and wounded in ambush near Ukrainian capital | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19970970.risk-a-new-iron-curtain-will-descend-upon-europe-russias-isolation-grows/,Risk ‘a new Iron Curtain will descend upon Europe’ as Russia’s isolation grows | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19971514.starmer-snp-tories-use-elections-re-run-referendums/,Starmer: SNP and Tories use elections to re-run referendums | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19971509.woman-dies-helicopter-landing-incident/,Woman dies in helicopter landing incident | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/19971495.ollie-robinson-doubt-first-test-mark-wood-ben-stokes-return-action/,Ollie Robinson doubt for first Test as Mark Wood and Ben Stokes return to action | Gazette,""
ukraine,2022-03-05,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/19971391.zelensky-addresses-protesters-across-europe/,Zelensky addresses protesters across Europe | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24798332.court-cases-left-colchester-shocked-2024/,Court cases which left Colchester shocked in 2024 | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/24821859.man-woman-charged-murder-50-year-old-newtownards/,Man and woman charged with murder of 50-year-old in Newtownards | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24813262.brightlingsea-mum-completes-solo-walk-around-british-coast/,"Essex woman treks 7,000 miles around British coast | Gazette",""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24821727.colcheser-couple-stuck-isle-man-due-thick-fog-conditions/,Colcheser couple stuck in Isle of Man due to thick fog conditions | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24821177.colchester-united-recruitment-man-simon-bassey-joins-woking/,Colchester United recruitment man Simon Bassey joins Woking | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/24821845.third-arrest-murder-probe-man-hit-car-christmas-day/,Third arrest in murder probe after man hit by car on Christmas Day | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24818086.prime-care-domiciliary-essex-requires-improvement-says-report/,Prime Care Domiciliary Essex 'requires improvement' says report | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24821708.images-car-found-alight-southend-tesco-car-park/,Images show car alight in Essex Tesco car park | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24817469.colchester-sixth-form-celebrates-year-success/,Colchester Sixth Form celebrates year of success | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24817335.three-wise-monkeys-hosting-10th-birthday-event/,Three Wise Monkeys hosting its 10th birthday event | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24815738.three-wise-monkeys-colchester-celebrates-tenth-anniversary/,Three Wise Monkeys Colchester celebrates tenth anniversary | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24820763.not-put-cv-overused-words/,What should you not put on your CV? The most overused words | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24821488.colchester-united-assess-extent-arthur-read-injury/,Colchester United to assess extent of Arthur Read injury | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/24821785.rail-disruption-warning-following-theft-high-voltage-cable-worth-100-000/,"Rail disruption warning following theft of high-voltage cable worth £100,000 | Gazette",""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24790111.review-headgate-theatres-snow-white---pantomime/,Review: Headgate Theatre's Snow White pantomime great fun | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/national/24821847.firefighters-passengers-hurt-train-hits-fire-truck-crossing/,Firefighters and passengers hurt after train hits fire truck on crossing | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24809506.stunning-five-bedroom-home-old-heath-market/,Stunning five-bedroom home in Old Heath on the market | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24820932.ten-noticeable-colchester-business-openings/,Colchester: Ten new businesses to have opened in 2024 | Gazette,""
venezuela,2024-12-29,gazette-news.co.uk,https://www.gazette-news.co.uk/news/24817599.daytime-disco-coming-colchester-arts-centre-march-2025/,Daytime Disco coming to Colchester Arts Centre in March 2025 | Gazette,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859719.teen-sisters-among-britons-missing-israel-gaza-aid-efforts-continue/,Teen sisters among Britons missing from Israel as Gaza aid efforts continue | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859723.close-ai-confidence-gap-make-powerful-force-good-say-experts/,"Close AI ‘confidence gap’ to make it a powerful force for good, say experts | Gazette Series",""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859721.humza-yousaf-pledge-300-million-cut-nhs-waiting-lists-scotland/,Humza Yousaf to pledge £300 million to cut NHS waiting lists in Scotland | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859724.social-housing-complaints-probed-ombudsman-hit-record-high/,Social housing complaints probed by ombudsman hit record high | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/23859678.big-brother-fans-fascinated-jordans-downton-abbey-accent/,Big Brother fans fascinated by Jordan's Downton Abbey accent | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/23859664.rolls-royce-axe-2-500-jobs-bid-save-costs/,"Rolls-Royce to axe 2,500 jobs in a bid to save costs | Gazette Series",""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859725.government-must-soon-make-visa-funding-decisions-ukrainians-uk---nao/,Government must soon make visa and funding decisions for Ukrainians in UK – NAO | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859722.pupils-england-sit-digital-gcse-exams-2026-proposals/,Pupils in England could sit digital GCSE exams from 2026 under proposals | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/23859641.warning-risks-cash-stuffing-budgeting-trend/,Warning on risks with cash stuffing budgeting trend | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/23859720.climate-tech-investment-falls-40-amid-economic-uncertainty---report/,Climate tech investment falls by 40% amid economic uncertainty – report | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/23856905.wordle-today-wordle-850-october-17-hints-todays-answer/,Wordle today: Wordle 850 October 17 hints and today's answer | Gazette Series,""
gaza,2023-10-17,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/23859631.bobby-brazier-sent-supportive-message-dad-strictly/,Bobby Brazier sent supportive message by Dad after Strictly | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951004.james-tavernier-brace-helps-rangers-europa-league-last-16/,James Tavernier brace helps Rangers into Europa League last 16 | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951012.bradford-chief-reveals-mark-hughes-interest-job-landed-email-junk-folder/,Bradford chief reveals Mark Hughes’ interest in job landed in email junk folder | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951011.satellite-images-show-airfield-damage-eastern-ukraine/,Satellite images show airfield damage in eastern Ukraine | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19950945.ukraine-president-orders-full-military-mobilisation/,Ukraine president orders full military mobilisation | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Wayne Pivac expecting Wales to continue improvement against England | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,"UK can be proud of support for Ukraine, PM tells ministers | Gazette Series",""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Mikel Arteta believes Alexandre Lacazette summed up Arsenal’s character | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/uk-today/19950941.apprentice-episode-8-fired/,The Apprentice episode 8: what happened and who was fired? | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Giovanni Van Bronckhorst hails Rangers mentality to reach Europa League last 16 | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Peter Gabriel leads celebrity reaction to unfolding Ukraine crisis | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Irish photographer in Ukraine lay in bed shaking as Russian assault started | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Arsenal maintain top-four push thanks to late Wolves own goal | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Police Scotland help in hunt for family with infant missing from Wales | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Brendan Rodgers reveals Jamie Vardy is nearing a Leicester return | Gazette Series,""
ukraine,2022-02-25,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Former police officers convicted of violating George Floyd’s civil rights | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954232.russia-limits-facebook-access-network-restricts-kremlin-backed-media/,Russia limits Facebook access after network restricts Kremlin-backed media | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954310.royal-opera-house-cancels-bolshoi-ballet-london-tour/,Royal Opera House cancels Bolshoi Ballet London tour | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954340.dean-smith-rues-under-par-performance-norwich-go-southampton/,Dean Smith rues under-par performance as Norwich go down at Southampton | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954302.extinction-rebellion-activists-interrupt-black-tie-dinner-oil-gas-firms/,Extinction Rebellion activists interrupt black-tie dinner for oil and gas firms | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954297.british-airways-running-paper-suffering-major-outage/,British Airways ‘running on paper’ after suffering major outage | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954286.hundreds-gather-belfast-denounce-invasion-ukraine/,Hundreds gather in Belfast to denounce invasion of Ukraine | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/19954241.irelands-deputy-premier-brands-putin-hitler-21st-century/,Ireland’s deputy premier brands Putin the ‘Hitler of the 21st century’ | Gazette Series,""
ukraine,2022-02-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/19954339.russia-vetoes-un-resolution-end-ukraine-invasion/,Russia vetoes UN resolution to end Ukraine invasion | Gazette Series,""
venezuela,2024-12-26,gazetteseries.co.uk,https://www.gazetteseries.co.uk/news/national/24818387.gavin-stacey-finale-features-happily-ever/,Gavin And Stacey: The Finale features happily ever after | Gazette Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859664.rolls-royce-axe-2-500-jobs-bid-save-costs/,"Rolls-Royce to axe 2,500 jobs in a bid to save costs | Herald Series",""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23856905.wordle-today-wordle-850-october-17-hints-todays-answer/,Wordle today: Wordle 850 October 17 hints and today's answer | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859725.government-must-soon-make-visa-funding-decisions-ukrainians-uk---nao/,Government must soon make visa and funding decisions for Ukrainians in UK – NAO | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859723.close-ai-confidence-gap-make-powerful-force-good-say-experts/,"Close AI ‘confidence gap’ to make it a powerful force for good, say experts | Herald Series",""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859720.climate-tech-investment-falls-40-amid-economic-uncertainty---report/,Climate tech investment falls by 40% amid economic uncertainty – report | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859641.warning-risks-cash-stuffing-budgeting-trend/,Warning on risks with cash stuffing budgeting trend | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/23859678.big-brother-fans-fascinated-jordans-downton-abbey-accent/,Big Brother fans fascinated by Jordan's Downton Abbey accent | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859724.social-housing-complaints-probed-ombudsman-hit-record-high/,Social housing complaints probed by ombudsman hit record high | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/23859685.concerns-growing-missing-man-last-seen-wheatley-asda/,Concerns growing for missing man last seen in Wheatley Asda | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859719.teen-sisters-among-britons-missing-israel-gaza-aid-efforts-continue/,Teen sisters among Britons missing from Israel as Gaza aid efforts continue | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859722.pupils-england-sit-digital-gcse-exams-2026-proposals/,Pupils in England could sit digital GCSE exams from 2026 under proposals | Herald Series,""
gaza,2023-10-17,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/23859721.humza-yousaf-pledge-300-million-cut-nhs-waiting-lists-scotland/,Humza Yousaf to pledge £300 million to cut NHS waiting lists in Scotland | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950982.brendan-rodgers-reveals-jamie-vardy-nearing-leicester-return/,Brendan Rodgers reveals Jamie Vardy is nearing a Leicester return | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951004.james-tavernier-brace-helps-rangers-europa-league-last-16/,James Tavernier brace helps Rangers into Europa League last 16 | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/sport/national/19951041.giovanni-van-bronckhorst-hails-rangers-mentality-reach-europa-league-last-16/,Giovanni Van Bronckhorst hails Rangers mentality to reach Europa League last 16 | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951003.former-police-officers-convicted-violating-george-floyds-civil-rights/,Former police officers convicted of violating George Floyd’s civil rights | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/19950841.peter-gabriel-leads-celebrity-reaction-unfolding-ukraine-crisis/,Peter Gabriel leads celebrity reaction to unfolding Ukraine crisis | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951048.mikel-arteta-believes-alexandre-lacazette-summed-arsenals-character/,Mikel Arteta believes Alexandre Lacazette summed up Arsenal’s character | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950961.police-scotland-help-hunt-family-infant-missing-wales/,Police Scotland help in hunt for family with infant missing from Wales | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951012.bradford-chief-reveals-mark-hughes-interest-job-landed-email-junk-folder/,Bradford chief reveals Mark Hughes’ interest in job landed in email junk folder | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951011.satellite-images-show-airfield-damage-eastern-ukraine/,Satellite images show airfield damage in eastern Ukraine | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19951030.uk-can-proud-support-ukraine-pm-tells-ministers/,"UK can be proud of support for Ukraine, PM tells ministers | Herald Series",""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950995.arsenal-maintain-top-four-push-thanks-late-wolves-goal/,Arsenal maintain top-four push thanks to late Wolves own goal | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/uk-today/19950941.apprentice-episode-8-fired/,The Apprentice episode 8: what happened and who was fired? | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/national/19950945.ukraine-president-orders-full-military-mobilisation/,Ukraine president orders full military mobilisation | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950988.wayne-pivac-expecting-wales-continue-improvement-england/,Wayne Pivac expecting Wales to continue improvement against England | Herald Series,""
ukraine,2022-02-25,heraldseries.co.uk,https://www.heraldseries.co.uk/news/19950966.irish-photographer-ukraine-lay-bed-shaking-russian-assault-started/,Irish photographer in Ukraine lay in bed shaking as Russian assault started | Herald Series,""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855305.freezing-working-age-benefits-save-4-billion-come-terrible-cost/,Freezing working-age benefits could save £4 billion but come at ‘terrible cost’ | Penarth Times,""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855307.whisky-society-sets-world-record-largest-online-tasting-event/,Whisky society sets world record for largest online tasting event | Penarth Times,""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855310.british-jews-worried-sick-weeping-israel-hamas-conflict-family-says/,"British Jews worried sick and weeping at Israel-Hamas conflict, family says | Penarth Times",""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855304.debate-approach-independence-ends-snp-conference-yousaf-insists/,"Debate on approach to independence ends at SNP conference, Yousaf insists | Penarth Times",""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855306.new-consultation-banning-plastic-wet-wipes-begins/,New consultation on banning plastic wet wipes begins | Penarth Times,""
gaza,2023-10-14,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23855303.thousands-march-london-pro-palestinian-protest-gaza-expects-invasion/,Thousands to march in London pro-Palestinian protest as Gaza expects invasion | Penarth Times,""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857004.charities-urge-sunak-not-abandon-renters-reform-bill/,Charities urge Sunak not to abandon Renters Reform Bill | Penarth Times,""
gaza,2023-10-16,penarthtimes.co.uk,https://www.penarthtimes.co.uk/news/national/23857002.artist-makes-ink-clone-newtons-apple-tree-fell-storm/,Artist makes ink from clone of Newton’s apple tree that fell in storm | Penarth Times,""
